id_mutation,date_mutation,code_type_local,code_commune,surface_terrain,surface_reelle_bati,nombre_pieces_principales,nature_culture,valeur_fonciere,latitude,longitude,nombre_lots,numero_disposition,code_departement,Nombre_unite,Nombre_dependance,Year,num_trimestre,quarter,geometry,index_right,epci_name,iris_code,iris_name,iris_name_l,Prix_m2,Month,Pris_m2_moy_iris,std,Vente_par_iris,Vente_par_iris_tri,N_logements,N_res_ppale,N_res_second,N_vacant,N_maisons,N_apparts,N_proprietaire,N_locataire,DISP_MED19,Arrondissement,dist_metro
2021-1060067,2021-08-26,1.0,69385,386.0,90.0,6.0,sols,600400.0,45.748446,4.786335,0,1,69,1,0,2021,3,2021_Q3,POINT (4.786335 45.748446),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,6671.111111111111,8,5552.935053456223,2483.6716453348795,125,11,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,69385,0.0310320691858346
2021-1060118,2021-08-13,1.0,69385,0.0,126.0,5.0,0,740000.0,45.749141,4.781053,1,1,69,1,0,2021,3,2021_Q3,POINT (4.781053 45.749141),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,5873.015873015873,8,5552.935053456223,2483.6716453348795,125,11,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,69385,0.03598031863529706
2021-1060294,2021-09-02,1.0,69385,336.0,114.0,4.0,sols,646000.0,45.745457,4.783237,0,1,69,1,0,2021,3,2021_Q3,POINT (4.783237 45.745457),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,5666.666666666667,9,5552.935053456223,2483.6716453348795,125,11,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,69385,0.03489272350603263
2021-1060456,2021-08-30,1.0,69385,0.0,88.0,5.0,0,638700.0,45.749141,4.781053,1,1,69,1,0,2021,3,2021_Q3,POINT (4.781053 45.749141),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,7257.954545454545,8,5552.935053456223,2483.6716453348795,125,11,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,69385,0.03598031863529706
2021-1061216,2021-09-28,1.0,69385,538.0,82.0,4.0,sols,440000.0,45.747683,4.784137,0,1,69,1,0,2021,3,2021_Q3,POINT (4.784137 45.747683),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,5365.8536585365855,9,5552.935053456223,2483.6716453348795,125,11,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,69385,0.03335549797082609
2022-320701,2022-01-11,1.0,69385,0.0,80.0,4.0,0,564075.0,45.749141,4.781053,1,1,69,1,0,2022,1,2022_Q1,POINT (4.781053 45.749141),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,7050.9375,1,5669.8338695250395,2223.2687862222997,125,8,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,69385,0.03598031863529706
2022-320856,2022-01-20,1.0,69385,0.0,145.0,6.0,0,608650.0,45.74678,4.787304,1,1,69,1,0,2022,1,2022_Q1,POINT (4.787304 45.74678),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,4197.586206896552,1,5669.8338695250395,2223.2687862222997,125,8,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,69385,0.030617214199790552
2022-320911,2022-01-20,1.0,69385,0.0,87.0,4.0,0,672500.0,45.749141,4.781053,1,1,69,1,0,2022,1,2022_Q1,POINT (4.781053 45.749141),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,7729.885057471264,1,5669.8338695250395,2223.2687862222997,125,8,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,69385,0.03598031863529706
2022-320988,2022-01-24,1.0,69385,0.0,97.0,5.0,0,580000.0,45.74678,4.787304,1,1,69,1,0,2022,1,2022_Q1,POINT (4.787304 45.74678),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,5979.381443298969,1,5669.8338695250395,2223.2687862222997,125,8,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,69385,0.030617214199790552
2022-321246,2022-02-09,1.0,69385,575.0,162.0,6.0,solssols,965000.0,45.746239,4.781269,0,1,69,1,1,2022,1,2022_Q1,POINT (4.781269 45.746239),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,5956.79012345679,2,5669.8338695250395,2223.2687862222997,125,8,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,69385,0.036517457878051475
2022-321988,2022-03-31,1.0,69385,279.0,123.0,5.0,sols,685680.0,45.749834,4.776496,0,1,69,1,0,2022,1,2022_Q1,POINT (4.776496 45.749834),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,5574.634146341464,3,5669.8338695250395,2223.2687862222997,125,8,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,69385,0.04031039132292391
2022-323760,2022-05-17,1.0,69385,540.0,80.0,3.0,sols,465000.0,45.748695,4.78304,0,1,69,1,0,2022,2,2022_Q2,POINT (4.78304 45.748695),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,5812.5,5,5398.122857186784,1250.9037024644056,125,3,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,69385,0.03414990171012452
2022-325233,2022-06-01,1.0,69385,451.0,146.0,6.0,solssols,808400.0,45.747196,4.786536,0,1,69,1,1,2022,2,2022_Q2,POINT (4.786536 45.747196),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,5536.986301369863,6,5398.122857186784,1250.9037024644056,125,3,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,69385,0.03120893942898944
2022-326348,2022-06-17,1.0,69385,540.0,80.0,3.0,sols,510000.0,45.748695,4.78304,0,1,69,1,0,2022,2,2022_Q2,POINT (4.78304 45.748695),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,6375.0,6,5398.122857186784,1250.9037024644056,125,3,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,69385,0.03414990171012452
2021-1059830,2021-08-09,1.0,69385,236.0,120.0,4.0,sols,663500.0,45.753393,4.821865,0,1,69,1,0,2021,3,2021_Q3,POINT (4.821865 45.753393),32149,['MÃ©tropole de Lyon'],693850104,Quarantaine-Les Ãtroit,quarantaine-les Ã©troits,5529.166666666667,8,6113.808608424854,3682.265031193152,160,15,1606.0,1417.0,100.0,88.0,41.0,1524.0,467.0,918.0,26870,69385,0.004944141033601988
2018-922140,2018-02-05,1.0,69384,0.0,88.0,4.0,0,450000.0,45.775399,4.82334,1,1,69,1,0,2018,1,2018_Q1,POINT (4.82334 45.775399),26531,['MÃ©tropole de Lyon'],693840403,Bony Bonne,bony bonnet,5113.636363636364,2,5346.197552447552,1301.664035460309,131,3,1242.0,1132.0,35.0,74.0,34.0,1201.0,575.0,548.0,26660,69384,0.005529568400952571
2020-950772,2020-01-16,1.0,69384,299.0,320.0,9.0,sols,1687110.0,45.773554,4.821546,0,1,69,1,0,2020,1,2020_Q1,POINT (4.821546 45.773554),26531,['MÃ©tropole de Lyon'],693840403,Bony Bonne,bony bonnet,5272.21875,1,5144.469554112408,746.3200733605404,131,7,1242.0,1132.0,35.0,74.0,34.0,1201.0,575.0,548.0,26660,69384,0.008099260544178347
2018-922466,2018-03-01,1.0,69385,535.0,158.0,8.0,sols,505000.0,45.754442,4.795527,0,1,69,1,0,2018,1,2018_Q1,POINT (4.795527 45.754442),47095,['MÃ©tropole de Lyon'],693850502,MÃ©niva,mÃ©nival,3196.2025316455697,3,3288.326743159931,1013.909803397338,131,5,1871.0,1757.0,31.0,83.0,61.0,1803.0,641.0,1095.0,26470,69385,0.020787466250529314
2018-924210,2018-05-18,1.0,69389,0.0,94.0,4.0,0,356870.0,45.771911,4.805186,1,1,69,1,2,2018,2,2018_Q2,POINT (4.805186 45.771911),16320,['MÃ©tropole de Lyon'],693890401,Saint-Pierre de Vais,saint-pierre de vaise,3796.4893617021276,5,3146.143935918783,679.1970127767778,269,11,2990.0,2505.0,231.0,253.0,34.0,2888.0,837.0,1614.0,21630,69389,0.005150076146917214
2020-953599,2020-07-03,1.0,69389,0.0,94.0,4.0,0,420000.0,45.771911,4.805186,1,1,69,1,1,2020,3,2020_Q3,POINT (4.805186 45.771911),16320,['MÃ©tropole de Lyon'],693890401,Saint-Pierre de Vais,saint-pierre de vaise,4468.085106382979,7,4171.8871578027765,1288.8085710150663,269,19,2990.0,2505.0,231.0,253.0,34.0,2888.0,837.0,1614.0,21630,69389,0.005150076146917214
2021-1055569,2021-01-12,1.0,69389,0.0,94.0,4.0,0,478900.0,45.771911,4.805186,2,1,69,1,1,2021,1,2021_Q1,POINT (4.805186 45.771911),16320,['MÃ©tropole de Lyon'],693890401,Saint-Pierre de Vais,saint-pierre de vaise,5094.68085106383,1,4583.790697807546,1090.2589296132257,269,12,2990.0,2505.0,231.0,253.0,34.0,2888.0,837.0,1614.0,21630,69389,0.005150076146917214
2018-923474,2018-04-20,1.0,69384,157.0,248.0,5.0,sols,965000.0,45.78145,4.812954,0,1,69,1,0,2018,2,2018_Q2,POINT (4.812954 45.78145),11260,['MÃ©tropole de Lyon'],693840501,Lyon Plage-Ypre,lyon plage-ypres,3891.1290322580644,4,4373.7650274329535,1578.0260419560277,179,8,1505.0,1313.0,96.0,96.0,102.0,1403.0,766.0,530.0,26440,69384,0.014230835166772187
2018-925602,2018-07-10,1.0,69384,232.0,108.0,5.0,sols,705600.0,45.785175,4.821396,0,1,69,1,0,2018,3,2018_Q3,POINT (4.821396 45.785175),11260,['MÃ©tropole de Lyon'],693840501,Lyon Plage-Ypre,lyon plage-ypres,6533.333333333333,7,5116.288377049975,1935.967641266988,179,15,1505.0,1313.0,96.0,96.0,102.0,1403.0,766.0,530.0,26440,69384,0.007875090504041017
2020-956975,2020-12-10,1.0,69384,200.0,121.0,5.0,sols,702700.0,45.785355,4.821467,0,1,69,1,0,2020,4,2020_Q4,POINT (4.821467 45.785355),11260,['MÃ©tropole de Lyon'],693840501,Lyon Plage-Ypre,lyon plage-ypres,5807.438016528926,12,6259.18061332322,2088.820654362554,179,9,1505.0,1313.0,96.0,96.0,102.0,1403.0,766.0,530.0,26440,69384,0.007950452090067802
2021-1057336,2021-04-28,1.0,69384,512.0,180.0,5.0,solssols,799000.0,45.783746,4.814853,0,1,69,1,1,2021,2,2021_Q2,POINT (4.814853 45.783746),11260,['MÃ©tropole de Lyon'],693840501,Lyon Plage-Ypre,lyon plage-ypres,4438.888888888889,4,5094.750716730508,824.4030625404482,179,10,1505.0,1313.0,96.0,96.0,102.0,1403.0,766.0,530.0,26440,69384,0.012871273554920468
2021-1061825,2021-11-09,1.0,69384,0.0,120.0,5.0,0,760000.0,45.779127,4.813327,1,1,69,1,0,2021,4,2021_Q4,POINT (4.813327 45.779127),11260,['MÃ©tropole de Lyon'],693840501,Lyon Plage-Ypre,lyon plage-ypres,6333.333333333333,11,5481.060306287979,1229.7683042096876,179,12,1505.0,1313.0,96.0,96.0,102.0,1403.0,766.0,530.0,26440,69384,0.013765758431260555
2019-995573,2019-02-15,1.0,69381,15.0,25.0,2.0,sols,95000.0,45.772562,4.830267,0,1,69,1,0,2019,1,2019_Q1,POINT (4.830267 45.772562),35830,['MÃ©tropole de Lyon'],693810301,Grande CÃ´te-Bon Pasteu,grande cÃ´te-bon pasteur,3800.0,2,4679.998241180862,1637.898997475646,195,13,2290.0,2052.0,90.0,148.0,11.0,2254.0,608.0,1414.0,22030,69381,0.0024902920094759546
2019-1001735,2019-11-29,1.0,69389,0.0,109.0,5.0,0,375000.0,45.785994,4.804917,1,1,69,1,0,2019,4,2019_Q4,POINT (4.804917 45.785994),4364,['MÃ©tropole de Lyon'],693890203,Rochecardon-Gare de Vais,rochecardon-gare de vaise,3440.3669724770643,11,3284.7140299242415,1042.222005644336,150,7,1808.0,1475.0,170.0,162.0,40.0,1760.0,476.0,980.0,20700,69389,0.0055741663340037806
2019-995337,2019-02-04,1.0,69389,0.0,92.0,4.0,0,273000.0,45.784297,4.802161,1,1,69,1,0,2019,1,2019_Q1,POINT (4.802161 45.784297),4364,['MÃ©tropole de Lyon'],693890203,Rochecardon-Gare de Vais,rochecardon-gare de vaise,2967.391304347826,2,2954.7909848512218,754.3574856321121,150,12,1808.0,1475.0,170.0,162.0,40.0,1760.0,476.0,980.0,20700,69389,0.0048353625120581755
2019-996207,2019-03-20,1.0,69389,0.0,92.0,4.0,0,280000.0,45.784297,4.802161,1,1,69,1,0,2019,1,2019_Q1,POINT (4.802161 45.784297),4364,['MÃ©tropole de Lyon'],693890203,Rochecardon-Gare de Vais,rochecardon-gare de vaise,3043.478260869565,3,2954.7909848512218,754.3574856321121,150,12,1808.0,1475.0,170.0,162.0,40.0,1760.0,476.0,980.0,20700,69389,0.0048353625120581755
2020-951627,2020-02-21,1.0,69389,0.0,92.0,4.0,0,279000.0,45.784297,4.802161,1,1,69,1,0,2020,1,2020_Q1,POINT (4.802161 45.784297),4364,['MÃ©tropole de Lyon'],693890203,Rochecardon-Gare de Vais,rochecardon-gare de vaise,3032.608695652174,2,3169.9321484758916,646.0382573813154,150,8,1808.0,1475.0,170.0,162.0,40.0,1760.0,476.0,980.0,20700,69389,0.0048353625120581755
2020-952401,2020-05-26,1.0,69389,0.0,92.0,4.0,0,275000.0,45.784297,4.802161,1,1,69,1,0,2020,2,2020_Q2,POINT (4.802161 45.784297),4364,['MÃ©tropole de Lyon'],693890203,Rochecardon-Gare de Vais,rochecardon-gare de vaise,2989.1304347826085,5,3494.666930010181,1333.2505678276284,150,6,1808.0,1475.0,170.0,162.0,40.0,1760.0,476.0,980.0,20700,69389,0.0048353625120581755
2020-953716,2020-07-03,1.0,69389,0.0,92.0,4.0,0,230000.0,45.784297,4.802161,1,1,69,1,0,2020,3,2020_Q3,POINT (4.802161 45.784297),4364,['MÃ©tropole de Lyon'],693890203,Rochecardon-Gare de Vais,rochecardon-gare de vaise,2500.0,7,3527.197513984748,1202.8498204406424,150,12,1808.0,1475.0,170.0,162.0,40.0,1760.0,476.0,980.0,20700,69389,0.0048353625120581755
2018-925975,2018-08-10,1.0,69384,233.0,250.0,6.0,sols,1013000.0,45.773483,4.819495,0,1,69,1,0,2018,3,2018_Q3,POINT (4.819495 45.773483),37946,['MÃ©tropole de Lyon'],693840502,Gillet Serei,gillet serein,4052.0,8,3886.4369598818375,987.9993193632916,187,15,1519.0,1397.0,27.0,95.0,36.0,1481.0,942.0,417.0,29630,69384,0.009736212604650848
2017-487487,2017-11-17,1.0,69389,34.0,72.0,3.0,sols,206000.0,45.772109,4.803661,1,1,69,1,1,2017,4,2017_Q4,POINT (4.803661 45.772109),14463,['MÃ©tropole de Lyon'],693890303,Mairi,mairie,2861.1111111111113,11,3646.217597574599,1344.047761393902,272,7,2258.0,1881.0,127.0,249.0,19.0,2196.0,504.0,1346.0,22920,69389,0.0023920718507903305
2018-923252,2018-04-05,1.0,69389,678.0,177.0,6.0,sols,800000.0,45.772316,4.802054,0,1,69,1,0,2018,2,2018_Q2,POINT (4.802054 45.772316),14463,['MÃ©tropole de Lyon'],693890303,Mairi,mairie,4519.774011299435,4,3995.522334479961,1627.7773718631086,272,15,2258.0,1881.0,127.0,249.0,19.0,2196.0,504.0,1346.0,22920,69389,0.0035800037522322674
2021-1060365,2021-09-08,1.0,69385,0.0,186.0,5.0,0,962000.0,45.757106,4.799798,1,1,69,1,0,2021,3,2021_Q3,POINT (4.799798 45.757106),4360,['MÃ©tropole de Lyon'],693850602,Point du Jou,point du jour,5172.043010752688,9,5467.669489528542,2211.242314018392,129,8,1267.0,1161.0,32.0,73.0,82.0,1181.0,729.0,402.0,27250,69385,0.016331897983595904
2018-923702,2018-04-26,1.0,69389,0.0,75.0,2.0,0,303000.0,45.79796,4.823589,1,1,69,1,1,2018,2,2018_Q2,POINT (4.823589 45.79796),43425,['MÃ©tropole de Lyon'],693890103,Louis Bouquet-Jean Perri,louis bouquet-jean perrin,4040.0,4,3544.0591632481373,1128.1120737480794,161,6,1267.0,1092.0,63.0,112.0,185.0,1079.0,638.0,432.0,25810,69389,0.025518608697910918
2019-998360,2019-07-19,1.0,69389,488.0,194.0,6.0,sols,712400.0,45.797832,4.822409,0,1,69,1,0,2019,3,2019_Q3,POINT (4.822409 45.797832),43425,['MÃ©tropole de Lyon'],693890103,Louis Bouquet-Jean Perri,louis bouquet-jean perrin,3672.1649484536083,7,3369.715736028115,550.6585585740088,161,13,1267.0,1092.0,63.0,112.0,185.0,1079.0,638.0,432.0,25810,69389,0.024583984702135093
2019-998486,2019-07-26,1.0,69389,2543.0,153.0,6.0,sols,590000.0,45.797538,4.818068,0,1,69,1,0,2019,3,2019_Q3,POINT (4.818068 45.797538),43425,['MÃ©tropole de Lyon'],693890103,Louis Bouquet-Jean Perri,louis bouquet-jean perrin,3856.2091503267975,7,3369.715736028115,550.6585585740088,161,13,1267.0,1092.0,63.0,112.0,185.0,1079.0,638.0,432.0,25810,69389,0.021502952902373917
2020-953470,2020-07-07,1.0,69389,647.0,112.0,4.0,sols,616300.0,45.798042,4.824016,0,1,69,1,0,2020,3,2020_Q3,POINT (4.824016 45.798042),43425,['MÃ©tropole de Lyon'],693890103,Louis Bouquet-Jean Perri,louis bouquet-jean perrin,5502.678571428572,7,4907.610370309959,1582.834577536084,161,9,1267.0,1092.0,63.0,112.0,185.0,1079.0,638.0,432.0,25810,69389,0.02588619098226939
2021-1057031,2021-04-13,1.0,69389,787.0,205.0,6.0,sols,904200.0,45.800607,4.833164,1,1,69,1,1,2021,2,2021_Q2,POINT (4.833164 45.800607),43425,['MÃ©tropole de Lyon'],693890103,Louis Bouquet-Jean Perri,louis bouquet-jean perrin,4410.731707317073,4,3860.8787451518274,664.1759564910401,161,13,1267.0,1092.0,63.0,112.0,185.0,1079.0,638.0,432.0,25810,69389,0.03460792471660442
2021-1057694,2021-05-10,1.0,69389,487.0,81.0,4.0,sols,325000.0,45.792072,4.811939,0,1,69,1,0,2021,2,2021_Q2,POINT (4.811939 45.792072),43425,['MÃ©tropole de Lyon'],693890103,Louis Bouquet-Jean Perri,louis bouquet-jean perrin,4012.3456790123455,5,3860.8787451518274,664.1759564910401,161,13,1267.0,1092.0,63.0,112.0,185.0,1079.0,638.0,432.0,25810,69389,0.013533576262360293
2022-325132,2022-06-08,1.0,69389,0.0,67.0,4.0,0,334000.0,45.794806,4.815116,1,1,69,1,1,2022,2,2022_Q2,POINT (4.815116 45.794806),43425,['MÃ©tropole de Lyon'],693890103,Louis Bouquet-Jean Perri,louis bouquet-jean perrin,4985.074626865671,6,4530.229330284936,880.4297558000435,161,7,1267.0,1092.0,63.0,112.0,185.0,1079.0,638.0,432.0,25810,69389,0.017555263386716636
2018-922521,2018-03-09,1.0,69385,82.0,70.0,4.0,sols,330000.0,45.754716,4.816398,0,1,69,1,0,2018,1,2018_Q1,POINT (4.816398 45.754716),16314,['MÃ©tropole de Lyon'],693850204,Radisson-Choulan,radisson-choulans,4714.285714285715,3,4124.439487015575,819.0079521754424,106,3,1018.0,910.0,10.0,98.0,72.0,935.0,403.0,468.0,29480,69385,0.0023006761505629937
2021-1056400,2021-02-25,1.0,69385,159.0,100.0,5.0,sols,676000.0,45.756551,4.816051,0,1,69,1,0,2021,1,2021_Q1,POINT (4.816051 45.756551),16314,['MÃ©tropole de Lyon'],693850204,Radisson-Choulan,radisson-choulans,6760.0,2,4486.736229646733,2608.976926192883,106,6,1018.0,910.0,10.0,98.0,72.0,935.0,403.0,468.0,29480,69385,0.0004674265941620677
2021-1058024,2021-06-02,1.0,69385,602.0,170.0,6.0,sols,1075000.0,45.752723,4.816805,0,1,69,1,0,2021,2,2021_Q2,POINT (4.816805 45.752723),16314,['MÃ©tropole de Lyon'],693850204,Radisson-Choulan,radisson-choulans,6323.529411764706,6,5209.411437345066,1388.5402087119435,106,8,1018.0,910.0,10.0,98.0,72.0,935.0,403.0,468.0,29480,69385,0.004329484393206367
2021-1061458,2021-10-29,1.0,69385,903.0,194.0,6.0,solssols,915000.0,45.751375,4.815699,0,1,69,1,1,2021,4,2021_Q4,POINT (4.815699 45.751375),16314,['MÃ©tropole de Lyon'],693850204,Radisson-Choulan,radisson-choulans,4716.494845360825,10,4688.472866644513,3199.5207868418493,106,5,1018.0,910.0,10.0,98.0,72.0,935.0,403.0,468.0,29480,69385,0.005648820237095144
2020-950516,2020-01-06,1.0,69389,347.0,109.0,6.0,sols,563065.0,45.801069,4.824853,0,1,69,1,0,2020,1,2020_Q1,POINT (4.824853 45.801069),43424,['MÃ©tropole de Lyon'],693890102,Les Trois Gouttes-Grand Cham,les trois gouttes-grand champ,5165.733944954129,1,4715.8561737118525,1618.4867232008069,99,4,1028.0,865.0,63.0,101.0,118.0,910.0,597.0,252.0,28050,69389,0.028607299819974567
2019-1000972,2019-11-21,1.0,69389,0.0,100.0,5.0,0,340000.0,45.773815,4.793468,3,1,69,1,0,2019,4,2019_Q4,POINT (4.793468 45.773815),41372,['MÃ©tropole de Lyon'],693890302,Saint-Simon-Marietto,saint-simon-marietton,3400.0,11,4330.455430769749,1126.838826652355,201,13,2331.0,2021.0,149.0,161.0,51.0,2250.0,285.0,1717.0,18730,69389,0.011784224534118266
2019-996971,2019-04-30,1.0,69389,481.0,120.0,4.0,sols,400000.0,45.774679,4.7997,0,1,69,1,0,2019,2,2019_Q2,POINT (4.7997 45.774679),41372,['MÃ©tropole de Lyon'],693890302,Saint-Simon-Marietto,saint-simon-marietton,3333.3333333333335,4,3313.800573088322,887.1576317508632,201,7,2331.0,2021.0,149.0,161.0,51.0,2250.0,285.0,1717.0,18730,69389,0.005495197100188266
2020-956489,2020-12-09,1.0,69389,0.0,213.0,8.0,0,680000.0,45.781797,4.797998,0,2,69,1,0,2020,4,2020_Q4,POINT (4.797998 45.781797),41372,['MÃ©tropole de Lyon'],693890302,Saint-Simon-Marietto,saint-simon-marietton,3192.4882629107983,12,3796.0142172300752,1319.325359538943,201,10,2331.0,2021.0,149.0,161.0,51.0,2250.0,285.0,1717.0,18730,69389,0.006494126997625072
2021-1061495,2021-10-25,1.0,69389,336.0,188.0,8.0,sols,750000.0,45.775422,4.801921,0,1,69,1,0,2021,4,2021_Q4,POINT (4.801921 45.775422),41372,['MÃ©tropole de Lyon'],693890302,Saint-Simon-Marietto,saint-simon-marietton,3989.3617021276596,10,4186.304022908552,1273.6688779756007,201,11,2331.0,2021.0,149.0,161.0,51.0,2250.0,285.0,1717.0,18730,69389,0.0032562443112205304
2017-487083,2017-10-14,1.0,69389,615.0,81.0,5.0,sols,300000.0,45.761102,4.808405,0,1,69,1,0,2017,4,2017_Q4,POINT (4.808405 45.761102),23397,['MÃ©tropole de Lyon'],693890501,La GriviÃ¨r,la griviÃ¨re,3703.703703703704,10,3941.335578002245,2811.0280995475823,41,1,952.0,864.0,4.0,84.0,84.0,864.0,122.0,735.0,17990,69389,0.005797919666947696
2018-924494,2018-06-21,1.0,69389,0.0,135.0,6.0,0,620000.0,45.761134,4.8067,1,1,69,1,0,2018,2,2018_Q2,POINT (4.8067 45.761134),23397,['MÃ©tropole de Lyon'],693890501,La GriviÃ¨r,la griviÃ¨re,4592.592592592592,6,3450.6116311671867,1524.3036126091781,41,4,952.0,864.0,4.0,84.0,84.0,864.0,122.0,735.0,17990,69389,0.0051186032678011365
2021-1059501,2021-07-27,1.0,69389,594.0,81.0,5.0,sols,340000.0,45.762243,4.806573,0,1,69,1,0,2021,3,2021_Q3,POINT (4.806573 45.762243),23397,['MÃ©tropole de Lyon'],693890501,La GriviÃ¨r,la griviÃ¨re,4197.530864197531,7,3686.5230026935524,718.1035883316157,41,5,952.0,864.0,4.0,84.0,84.0,864.0,122.0,735.0,17990,69389,0.004035677531338386
2020-952859,2020-06-09,1.0,69384,515.0,165.0,6.0,sols,450000.0,45.78336,4.825754,0,1,69,1,0,2020,2,2020_Q2,POINT (4.825754 45.78336),32148,['MÃ©tropole de Lyon'],693840301,Deleuvre-Heno,deleuvre-henon,2727.2727272727275,6,4214.460792948874,1840.3428148894695,123,9,1653.0,1516.0,37.0,100.0,79.0,1572.0,803.0,697.0,27320,69384,0.003870007272691972
2020-955614,2020-10-22,1.0,69384,125.0,162.0,6.0,sols,1070900.0,45.778937,4.833896,0,1,69,1,0,2020,4,2020_Q4,POINT (4.833896 45.778937),5391,['MÃ©tropole de Lyon'],693840202,Grande Rue-Berton,grande rue-bertone,6610.493827160494,10,5782.495008274973,4267.976760285937,140,14,1544.0,1368.0,30.0,146.0,25.0,1519.0,645.0,692.0,25090,69384,0.004839995371368685
2020-951121,2020-02-13,1.0,69385,441.0,130.0,6.0,sols,494700.0,45.756792,4.804259,0,2,69,1,0,2020,1,2020_Q1,POINT (4.804259 45.756792),24758,['MÃ©tropole de Lyon'],693850302,Champvert Mairi,champvert mairie,3805.3846153846152,2,3493.289185402692,754.9556432088924,100,5,1389.0,1325.0,6.0,58.0,114.0,1268.0,673.0,613.0,22150,69385,0.011877875876012654
2018-923220,2018-03-27,1.0,69389,93.0,160.0,6.0,sols,420563.0,45.799833,4.833474,0,1,69,1,0,2018,1,2018_Q1,POINT (4.833474 45.799833),49064,['MÃ©tropole de Lyon'],693890201,L'Industrie-Le Bour,l'industrie-le bourg,2628.51875,3,3340.8328042767944,1001.7266781672209,184,7,1784.0,1510.0,96.0,178.0,170.0,1608.0,367.0,1126.0,19660,69389,0.0344178085194758
2018-927432,2018-10-31,1.0,69389,52.0,111.0,5.0,sols,400300.0,45.799705,4.833384,0,1,69,1,0,2018,4,2018_Q4,POINT (4.833384 45.799705),49064,['MÃ©tropole de Lyon'],693890201,L'Industrie-Le Bour,l'industrie-le bourg,3606.3063063063064,10,3712.3509675039127,723.6446522995064,184,7,1784.0,1510.0,96.0,178.0,170.0,1608.0,367.0,1126.0,19660,69389,0.03427134106905735
2019-1000641,2019-10-28,1.0,69389,372.0,160.0,7.0,sols,779300.0,45.800467,4.834447,0,1,69,1,0,2019,4,2019_Q4,POINT (4.834447 45.800467),49064,['MÃ©tropole de Lyon'],693890201,L'Industrie-Le Bour,l'industrie-le bourg,4870.625,10,3604.049133844359,1574.820780135665,184,6,1784.0,1510.0,96.0,178.0,170.0,1608.0,367.0,1126.0,19660,69389,0.03557887244245799
2019-996271,2019-03-29,1.0,69389,0.0,106.0,5.0,0,424500.0,45.789545,4.814477,1,1,69,1,0,2019,1,2019_Q1,POINT (4.814477 45.789545),49064,['MÃ©tropole de Lyon'],693890201,L'Industrie-Le Bour,l'industrie-le bourg,4004.7169811320755,3,4225.636224108114,2306.4391993545273,184,11,1784.0,1510.0,96.0,178.0,170.0,1608.0,367.0,1126.0,19660,69389,0.013117116129177063
2020-954482,2020-09-14,1.0,69389,239.0,125.0,5.0,sols,477650.0,45.801223,4.836413,0,1,69,1,0,2020,3,2020_Q3,POINT (4.836413 45.801223),49064,['MÃ©tropole de Lyon'],693890201,L'Industrie-Le Bour,l'industrie-le bourg,3821.2,9,4249.144813679957,1612.0936804339563,184,12,1784.0,1510.0,96.0,178.0,170.0,1608.0,367.0,1126.0,19660,69389,0.037632175538802604
