id_mutation,date_mutation,code_type_local,code_commune,surface_terrain,surface_reelle_bati,nombre_pieces_principales,nature_culture,valeur_fonciere,latitude,longitude,nombre_lots,numero_disposition,code_departement,Nombre_unite,Nombre_dependance,Year,num_trimestre,quarter,geometry,index_right,epci_name,iris_code,iris_name,iris_name_l,Prix_m2,Month,Pris_m2_moy_iris,std,Vente_par_iris,Vente_par_iris_tri,N_logements,N_res_ppale,N_res_second,N_vacant,N_maisons,N_apparts,N_proprietaire,N_locataire,DISP_MED19,Ec_maternelle,Ec_elementaire,P19_LOG,P19_RP_SDB,P19_RP_CCCOLL,P19_RP_CCIND,P19_RP_CINDELEC,UU2020,COM,TRIRIS,GRD_QUART,TYP_IRIS,P19_POP1564,P19_POP1524,P19_POP2554,P19_POP5564,P19_ACT1564,P19_CHOM1564,P19_INACT1564,Part_dactifs,Part_chomeurs,Arrondissement,dist_metro
2019-405506,2019-09-23,1.0,31555,138.0,187.0,5.0,sols,899835.0,43.613441,1.447639,0,1,31,1,0,2019,3,2019_Q3,POINT (1.447639 43.613441),22637,['Toulouse M̩tropole'],315550901,Concord,concorde,4811.951871657754,9,4639.853123372452,1538.4424328781467,467,27,3385.0,2858.0,150.0,377.0,454.0,2918.0,1051.0,1718.0,28700,0,1,3395.49896471768,2774.95652060422,63.3022057880674,1557.51450953513,1231.32749897559,00758,31555,310251,3155509,H,3606.09287617116,1020.60762603615,2185.4591689984,400.02608113661,2624.07658478317,375.058973282533,982.016291387989,0.7276785914536219,0.10400701983049289,31555,530.5059632655805
2019-406488,2019-10-30,1.0,31555,226.0,247.0,7.0,sols,1165100.0,43.61361,1.447922,0,1,31,1,0,2019,4,2019_Q4,POINT (1.447922 43.61361),22637,['Toulouse M̩tropole'],315550901,Concord,concorde,4717.004048582996,10,4393.479096672141,1441.2122998146754,467,37,3385.0,2858.0,150.0,377.0,454.0,2918.0,1051.0,1718.0,28700,0,1,3395.49896471768,2774.95652060422,63.3022057880674,1557.51450953513,1231.32749897559,00758,31555,310251,3155509,H,3606.09287617116,1020.60762603615,2185.4591689984,400.02608113661,2624.07658478317,375.058973282533,982.016291387989,0.7276785914536219,0.10400701983049289,31555,556.5981286719729
2019-407077,2019-10-31,1.0,31555,130.0,142.0,4.0,sols,450000.0,43.613622,1.44475,0,1,31,1,0,2019,4,2019_Q4,POINT (1.44475 43.613622),22637,['Toulouse M̩tropole'],315550901,Concord,concorde,3169.0140845070423,10,4393.479096672141,1441.2122998146754,467,37,3385.0,2858.0,150.0,377.0,454.0,2918.0,1051.0,1718.0,28700,0,1,3395.49896471768,2774.95652060422,63.3022057880674,1557.51450953513,1231.32749897559,00758,31555,310251,3155509,H,3606.09287617116,1020.60762603615,2185.4591689984,400.02608113661,2624.07658478317,375.058973282533,982.016291387989,0.7276785914536219,0.10400701983049289,31555,514.0376805331447
2019-407163,2019-10-31,1.0,31555,135.0,106.0,5.0,sols,580000.0,43.612732,1.44403,0,1,31,1,0,2019,4,2019_Q4,POINT (1.44403 43.612732),22637,['Toulouse M̩tropole'],315550901,Concord,concorde,5471.698113207547,10,4393.479096672141,1441.2122998146754,467,37,3385.0,2858.0,150.0,377.0,454.0,2918.0,1051.0,1718.0,28700,0,1,3395.49896471768,2774.95652060422,63.3022057880674,1557.51450953513,1231.32749897559,00758,31555,310251,3155509,H,3606.09287617116,1020.60762603615,2185.4591689984,400.02608113661,2624.07658478317,375.058973282533,982.016291387989,0.7276785914536219,0.10400701983049289,31555,424.2998139950068
2019-408225,2019-12-13,1.0,31555,124.0,154.0,4.0,sols,748400.0,43.614601,1.448077,0,1,31,1,0,2019,4,2019_Q4,POINT (1.448077 43.614601),22637,['Toulouse M̩tropole'],315550901,Concord,concorde,4859.74025974026,12,4393.479096672141,1441.2122998146754,467,37,3385.0,2858.0,150.0,377.0,454.0,2918.0,1051.0,1718.0,28700,0,1,3395.49896471768,2774.95652060422,63.3022057880674,1557.51450953513,1231.32749897559,00758,31555,310251,3155509,H,3606.09287617116,1020.60762603615,2185.4591689984,400.02608113661,2624.07658478317,375.058973282533,982.016291387989,0.7276785914536219,0.10400701983049289,31555,663.5827617227957
2020-391191,2020-11-03,1.0,31555,158.0,191.0,7.0,sols,1150000.0,43.61442,1.448667,0,1,31,1,0,2020,4,2020_Q4,POINT (1.448667 43.61442),22637,['Toulouse M̩tropole'],315550901,Concord,concorde,6020.942408376964,11,4835.303258529097,1441.4902359078226,467,26,3385.0,2858.0,150.0,377.0,454.0,2918.0,1051.0,1718.0,28700,0,1,3395.49896471768,2774.95652060422,63.3022057880674,1557.51450953513,1231.32749897559,00758,31555,310251,3155509,H,3606.09287617116,1020.60762603615,2185.4591689984,400.02608113661,2624.07658478317,375.058973282533,982.016291387989,0.7276785914536219,0.10400701983049289,31555,659.2433801874523
2020-392564,2020-12-11,1.0,31555,160.0,180.0,7.0,sols,750500.0,43.612205,1.442216,0,1,31,1,0,2020,4,2020_Q4,POINT (1.442216 43.612205),22637,['Toulouse M̩tropole'],315550901,Concord,concorde,4169.444444444444,12,4835.303258529097,1441.4902359078226,467,26,3385.0,2858.0,150.0,377.0,454.0,2918.0,1051.0,1718.0,28700,0,1,3395.49896471768,2774.95652060422,63.3022057880674,1557.51450953513,1231.32749897559,00758,31555,310251,3155509,H,3606.09287617116,1020.60762603615,2185.4591689984,400.02608113661,2624.07658478317,375.058973282533,982.016291387989,0.7276785914536219,0.10400701983049289,31555,428.624750422372
2021-431295,2021-03-08,1.0,31555,204.0,173.0,7.0,sols,847619.0,43.61364,1.443576,0,1,31,1,0,2021,1,2021_Q1,POINT (1.443576 43.61364),22637,['Toulouse M̩tropole'],315550901,Concord,concorde,4899.531791907514,3,5109.395210752467,1267.923041798206,467,26,3385.0,2858.0,150.0,377.0,454.0,2918.0,1051.0,1718.0,28700,0,1,3395.49896471768,2774.95652060422,63.3022057880674,1557.51450953513,1231.32749897559,00758,31555,310251,3155509,H,3606.09287617116,1020.60762603615,2185.4591689984,400.02608113661,2624.07658478317,375.058973282533,982.016291387989,0.7276785914536219,0.10400701983049289,31555,531.0489780882657
2021-440273,2021-06-15,1.0,31555,87.0,130.0,6.0,sols,593820.0,43.614077,1.448076,0,1,31,1,0,2021,2,2021_Q2,POINT (1.448076 43.614077),22637,['Toulouse M̩tropole'],315550901,Concord,concorde,4567.846153846154,6,4584.5020726324665,1335.0236492585025,467,24,3385.0,2858.0,150.0,377.0,454.0,2918.0,1051.0,1718.0,28700,0,1,3395.49896471768,2774.95652060422,63.3022057880674,1557.51450953513,1231.32749897559,00758,31555,310251,3155509,H,3606.09287617116,1020.60762603615,2185.4591689984,400.02608113661,2624.07658478317,375.058973282533,982.016291387989,0.7276785914536219,0.10400701983049289,31555,609.2896132135814
2021-443996,2021-07-19,1.0,31555,94.0,100.0,4.0,sols,530000.0,43.612247,1.443121,0,1,31,1,0,2021,3,2021_Q3,POINT (1.443121 43.612247),22637,['Toulouse M̩tropole'],315550901,Concord,concorde,5300.0,7,4995.265243712777,1296.9980921950146,467,26,3385.0,2858.0,150.0,377.0,454.0,2918.0,1051.0,1718.0,28700,0,1,3395.49896471768,2774.95652060422,63.3022057880674,1557.51450953513,1231.32749897559,00758,31555,310251,3155509,H,3606.09287617116,1020.60762603615,2185.4591689984,400.02608113661,2624.07658478317,375.058973282533,982.016291387989,0.7276785914536219,0.10400701983049289,31555,396.73119846996116
2021-447052,2021-08-18,1.0,31555,102.0,140.0,4.0,sols,777700.0,43.611944,1.442671,0,1,31,1,0,2021,3,2021_Q3,POINT (1.442671 43.611944),22637,['Toulouse M̩tropole'],315550901,Concord,concorde,5555.0,8,4995.265243712777,1296.9980921950146,467,26,3385.0,2858.0,150.0,377.0,454.0,2918.0,1051.0,1718.0,28700,0,1,3395.49896471768,2774.95652060422,63.3022057880674,1557.51450953513,1231.32749897559,00758,31555,310251,3155509,H,3606.09287617116,1020.60762603615,2185.4591689984,400.02608113661,2624.07658478317,375.058973282533,982.016291387989,0.7276785914536219,0.10400701983049289,31555,384.31535966905057
2021-453458,2021-11-17,1.0,31555,168.0,121.0,4.0,sols,749000.0,43.611961,1.442963,0,1,31,1,0,2021,4,2021_Q4,POINT (1.442963 43.611961),22637,['Toulouse M̩tropole'],315550901,Concord,concorde,6190.082644628099,11,5004.794683265469,1594.2212614080904,467,18,3385.0,2858.0,150.0,377.0,454.0,2918.0,1051.0,1718.0,28700,0,1,3395.49896471768,2774.95652060422,63.3022057880674,1557.51450953513,1231.32749897559,00758,31555,310251,3155509,H,3606.09287617116,1020.60762603615,2185.4591689984,400.02608113661,2624.07658478317,375.058973282533,982.016291387989,0.7276785914536219,0.10400701983049289,31555,374.06767570210604
2017-190162,2017-07-28,1.0,31555,135.0,204.0,7.0,sols,850000.0,43.59873,1.455694,1,1,31,1,2,2017,3,2017_Q3,POINT (1.455694 43.59873),31600,['Toulouse M̩tropole'],315551101,Dupu,dupuy,4166.666666666667,7,4004.6692866106987,1225.9229325044319,235,15,2364.0,1900.0,250.0,214.0,80.0,2281.0,663.0,1189.0,26690,1,2,2366.29830094807,1853.49787554073,237.901681919237,737.909913820383,910.846792297462,00758,31555,310261,3155511,H,2464.78691755508,680.475496980628,1478.48432650304,305.827094071416,1860.96260979702,161.951572155889,603.824307758061,0.7550196719004751,0.06570611479735344,31555,358.240779437846
2017-190658,2017-08-09,1.0,31555,143.0,169.0,5.0,sols,495000.0,43.58901,1.446889,0,1,31,1,0,2017,3,2017_Q3,POINT (1.446889 43.58901),48482,['Toulouse M̩tropole'],315551301,Notre-Dam,notre-dame,2928.994082840237,8,3403.2529353928744,787.7143207925994,257,12,2824.0,2397.0,204.0,224.0,153.0,2651.0,606.0,1654.0,24810,0,2,2830.57559701657,2299.68415327779,307.505396470864,771.824207983232,1319.86482041641,00758,31555,310501,3155513,H,2986.41746741469,1117.64774560993,1622.72853238557,246.041189419188,2068.14076909539,312.586483002928,918.2766983193,0.6925156283946323,0.10466938611684817,31555,295.60635912189485
2017-192620,2017-10-16,1.0,31555,192.0,100.0,5.0,sols,400000.0,43.589244,1.447369,0,1,31,1,0,2017,4,2017_Q4,POINT (1.447369 43.589244),48482,['Toulouse M̩tropole'],315551301,Notre-Dam,notre-dame,4000.0,10,3634.765350611799,1331.4495088355934,257,7,2824.0,2397.0,204.0,224.0,153.0,2651.0,606.0,1654.0,24810,0,2,2830.57559701657,2299.68415327779,307.505396470864,771.824207983232,1319.86482041641,00758,31555,310501,3155513,H,2986.41746741469,1117.64774560993,1622.72853238557,246.041189419188,2068.14076909539,312.586483002928,918.2766983193,0.6925156283946323,0.10466938611684817,31555,321.41315162026325
2018-368263,2018-03-30,1.0,31555,173.0,90.0,3.0,sols,420000.0,43.58617,1.449338,0,1,31,1,0,2018,1,2018_Q1,POINT (1.449338 43.58617),48482,['Toulouse M̩tropole'],315551301,Notre-Dam,notre-dame,4666.666666666667,3,3609.6159618645224,1110.2093376150124,257,13,2824.0,2397.0,204.0,224.0,153.0,2651.0,606.0,1654.0,24810,0,2,2830.57559701657,2299.68415327779,307.505396470864,771.824207983232,1319.86482041641,00758,31555,310501,3155513,H,2986.41746741469,1117.64774560993,1622.72853238557,246.041189419188,2068.14076909539,312.586483002928,918.2766983193,0.6925156283946323,0.10466938611684817,31555,177.8701782301513
2018-377843,2018-12-07,1.0,31555,740.0,400.0,7.0,sols,1548900.0,43.585805,1.450564,0,1,31,1,0,2018,4,2018_Q4,POINT (1.450564 43.585805),48482,['Toulouse M̩tropole'],315551301,Notre-Dam,notre-dame,3872.25,12,3766.909026816179,860.1287097726603,257,21,2824.0,2397.0,204.0,224.0,153.0,2651.0,606.0,1654.0,24810,0,2,2830.57559701657,2299.68415327779,307.505396470864,771.824207983232,1319.86482041641,00758,31555,310501,3155513,H,2986.41746741469,1117.64774560993,1622.72853238557,246.041189419188,2068.14076909539,312.586483002928,918.2766983193,0.6925156283946323,0.10466938611684817,31555,282.2091492122321
2021-435181,2021-03-25,1.0,31555,448.0,107.0,5.0,solssols,665000.0,43.587698,1.450251,0,1,31,1,1,2021,1,2021_Q1,POINT (1.450251 43.587698),48482,['Toulouse M̩tropole'],315551301,Notre-Dam,notre-dame,6214.953271028037,3,4735.723276207565,1857.577859765622,257,10,2824.0,2397.0,204.0,224.0,153.0,2651.0,606.0,1654.0,24810,0,2,2830.57559701657,2299.68415327779,307.505396470864,771.824207983232,1319.86482041641,00758,31555,310501,3155513,H,2986.41746741469,1117.64774560993,1622.72853238557,246.041189419188,2068.14076909539,312.586483002928,918.2766983193,0.6925156283946323,0.10466938611684817,31555,291.16263335216627
2021-454397,2021-11-05,1.0,31555,422.0,180.0,8.0,sols,1045300.0,43.583978,1.450998,0,1,31,1,0,2021,4,2021_Q4,POINT (1.450998 43.583978),48482,['Toulouse M̩tropole'],315551301,Notre-Dam,notre-dame,5807.222222222223,11,4640.598513593333,1619.900860680359,257,15,2824.0,2397.0,204.0,224.0,153.0,2651.0,606.0,1654.0,24810,0,2,2830.57559701657,2299.68415327779,307.505396470864,771.824207983232,1319.86482041641,00758,31555,310501,3155513,H,2986.41746741469,1117.64774560993,1622.72853238557,246.041189419188,2068.14076909539,312.586483002928,918.2766983193,0.6925156283946323,0.10466938611684817,31555,408.00094015756343
2021-455146,2021-11-29,1.0,31555,242.0,92.0,4.0,sols,501375.0,43.587959,1.449555,0,1,31,1,0,2021,4,2021_Q4,POINT (1.449555 43.587959),48482,['Toulouse M̩tropole'],315551301,Notre-Dam,notre-dame,5449.728260869565,11,4640.598513593333,1619.900860680359,257,15,2824.0,2397.0,204.0,224.0,153.0,2651.0,606.0,1654.0,24810,0,2,2830.57559701657,2299.68415327779,307.505396470864,771.824207983232,1319.86482041641,00758,31555,310501,3155513,H,2986.41746741469,1117.64774560993,1622.72853238557,246.041189419188,2068.14076909539,312.586483002928,918.2766983193,0.6925156283946323,0.10466938611684817,31555,263.35036407235185
2022-115940,2022-02-07,1.0,31555,209.0,158.0,6.0,solssols,775000.0,43.58901,1.448133,1,1,31,1,2,2022,1,2022_Q1,POINT (1.448133 43.58901),48482,['Toulouse M̩tropole'],315551301,Notre-Dam,notre-dame,4905.06329113924,2,4078.596473022814,1023.261952198382,257,10,2824.0,2397.0,204.0,224.0,153.0,2651.0,606.0,1654.0,24810,0,2,2830.57559701657,2299.68415327779,307.505396470864,771.824207983232,1319.86482041641,00758,31555,310501,3155513,H,2986.41746741469,1117.64774560993,1622.72853238557,246.041189419188,2068.14076909539,312.586483002928,918.2766983193,0.6925156283946323,0.10466938611684817,31555,305.42041346288846
2017-188955,2017-07-04,1.0,31555,445.0,129.0,5.0,sols,386500.0,43.587911,1.481299,0,1,31,1,0,2017,3,2017_Q3,POINT (1.481299 43.587911),47430,['Toulouse M̩tropole'],315554602,Bois de Limayra,bois de limayrac,2996.124031007752,7,2863.8498054378615,373.8343727948709,171,11,1611.0,1464.0,45.0,101.0,419.0,1192.0,842.0,595.0,25640,0,1,1632.99946518888,1468.58932412972,257.048666910013,524.685124060064,686.254207097412,00758,31555,310381,3155546,H,1938.39811999611,379.360102362076,1147.2701623779,411.767855256133,1485.9077019793,172.319924086608,452.490418016801,0.7665647663660973,0.08889810731293622,31555,2015.7667626976577
2017-195992,2017-12-27,1.0,31555,0.0,61.0,3.0,0,198230.0,43.586271,1.483406,1,1,31,1,2,2017,4,2017_Q4,POINT (1.483406 43.586271),47430,['Toulouse M̩tropole'],315554602,Bois de Limayra,bois de limayrac,3249.6721311475408,12,3010.3722335234256,562.4046473525901,171,11,1611.0,1464.0,45.0,101.0,419.0,1192.0,842.0,595.0,25640,0,1,1632.99946518888,1468.58932412972,257.048666910013,524.685124060064,686.254207097412,00758,31555,310381,3155546,H,1938.39811999611,379.360102362076,1147.2701623779,411.767855256133,1485.9077019793,172.319924086608,452.490418016801,0.7665647663660973,0.08889810731293622,31555,2099.5112910057237
2018-365922,2018-01-05,1.0,31555,470.0,122.0,5.0,sols,408400.0,43.585093,1.486217,0,1,31,1,0,2018,1,2018_Q1,POINT (1.486217 43.585093),47430,['Toulouse M̩tropole'],315554602,Bois de Limayra,bois de limayrac,3347.5409836065573,1,3083.8504514472397,730.753094868133,171,14,1611.0,1464.0,45.0,101.0,419.0,1192.0,842.0,595.0,25640,0,1,1632.99946518888,1468.58932412972,257.048666910013,524.685124060064,686.254207097412,00758,31555,310381,3155546,H,1938.39811999611,379.360102362076,1147.2701623779,411.767855256133,1485.9077019793,172.319924086608,452.490418016801,0.7665647663660973,0.08889810731293622,31555,2276.163737076884
2018-366708,2018-02-01,1.0,31555,433.0,153.0,6.0,sols,548000.0,43.586075,1.485798,0,1,31,1,0,2018,1,2018_Q1,POINT (1.485798 43.586075),47430,['Toulouse M̩tropole'],315554602,Bois de Limayra,bois de limayrac,3581.699346405229,2,3083.8504514472397,730.753094868133,171,14,1611.0,1464.0,45.0,101.0,419.0,1192.0,842.0,595.0,25640,0,1,1632.99946518888,1468.58932412972,257.048666910013,524.685124060064,686.254207097412,00758,31555,310381,3155546,H,1938.39811999611,379.360102362076,1147.2701623779,411.767855256133,1485.9077019793,172.319924086608,452.490418016801,0.7665647663660973,0.08889810731293622,31555,2274.7026822649436
2018-367424,2018-03-02,1.0,31555,245.0,88.0,4.0,sols,300000.0,43.587675,1.48053,0,1,31,1,0,2018,1,2018_Q1,POINT (1.48053 43.587675),47430,['Toulouse M̩tropole'],315554602,Bois de Limayra,bois de limayrac,3409.090909090909,3,3083.8504514472397,730.753094868133,171,14,1611.0,1464.0,45.0,101.0,419.0,1192.0,842.0,595.0,25640,0,1,1632.99946518888,1468.58932412972,257.048666910013,524.685124060064,686.254207097412,00758,31555,310381,3155546,H,1938.39811999611,379.360102362076,1147.2701623779,411.767855256133,1485.9077019793,172.319924086608,452.490418016801,0.7665647663660973,0.08889810731293622,31555,1948.6207445693292
2018-368678,2018-03-27,1.0,31555,594.0,117.0,4.0,sols,409865.0,43.58344,1.490807,0,1,31,1,0,2018,1,2018_Q1,POINT (1.490807 43.58344),47430,['Toulouse M̩tropole'],315554602,Bois de Limayra,bois de limayrac,3503.119658119658,3,3083.8504514472397,730.753094868133,171,14,1611.0,1464.0,45.0,101.0,419.0,1192.0,842.0,595.0,25640,0,1,1632.99946518888,1468.58932412972,257.048666910013,524.685124060064,686.254207097412,00758,31555,310381,3155546,H,1938.39811999611,379.360102362076,1147.2701623779,411.767855256133,1485.9077019793,172.319924086608,452.490418016801,0.7665647663660973,0.08889810731293622,31555,2531.3149860281633
2018-368467,2018-04-03,1.0,31555,44.0,176.0,10.0,sols,597700.0,43.585273,1.484984,0,1,31,1,0,2018,2,2018_Q2,POINT (1.484984 43.585273),47430,['Toulouse M̩tropole'],315554602,Bois de Limayra,bois de limayrac,3396.0227272727275,4,2841.3097440684883,917.6137700771452,171,7,1611.0,1464.0,45.0,101.0,419.0,1192.0,842.0,595.0,25640,0,1,1632.99946518888,1468.58932412972,257.048666910013,524.685124060064,686.254207097412,00758,31555,310381,3155546,H,1938.39811999611,379.360102362076,1147.2701623779,411.767855256133,1485.9077019793,172.319924086608,452.490418016801,0.7665647663660973,0.08889810731293622,31555,2185.855683251308
2018-370729,2018-06-22,1.0,31555,796.0,114.0,5.0,sols,300000.0,43.583259,1.488903,0,1,31,1,0,2018,2,2018_Q2,POINT (1.488903 43.583259),47430,['Toulouse M̩tropole'],315554602,Bois de Limayra,bois de limayrac,2631.5789473684213,6,2841.3097440684883,917.6137700771452,171,7,1611.0,1464.0,45.0,101.0,419.0,1192.0,842.0,595.0,25640,0,1,1632.99946518888,1468.58932412972,257.048666910013,524.685124060064,686.254207097412,00758,31555,310381,3155546,H,1938.39811999611,379.360102362076,1147.2701623779,411.767855256133,1485.9077019793,172.319924086608,452.490418016801,0.7665647663660973,0.08889810731293622,31555,2382.1122427826285
